Origin_Label,Destination_Label,Product_Code,TFT_Forecast_Year+1,TFT_Forecast_Year+2
Denmark,Belize,2106,0.35333407,0.3226801
Denmark,Bermuda,2106,0.12973648,0.12916566
Denmark,Bolivia (Plurinational State of),2106,0.2605642,0.40105447
Denmark,Botswana,8517,12.013055,19.698698
Denmark,Brazil,2106,0.11700207,0.09112868
Denmark,Brazil,8517,1.5481912,0.9882268
Denmark,Brazil,9404,0.51686925,0.51268667
Denmark,Brunei Darussalam,8517,22.247705,20.73365
Denmark,Bulgaria,2106,0.3174024,0.11907284
Denmark,Bulgaria,3304,0.7926061,1.315044
Denmark,Bulgaria,6109,0.7166873,0.7067245
Denmark,Bulgaria,8517,18.102158,17.448248
Denmark,Bulgaria,9404,0.8724498,0.856645
Denmark,Burkina Faso,8517,11.43609,11.180412
Denmark,Burundi,8517,14.766954,15.343427
Denmark,Cabo Verde,2106,0.14240171,0.13794427
Denmark,Cameroon,6109,2.1694303,2.2896438
Denmark,Cameroon,8517,4.7096763,4.2902846
Denmark,Cameroon,9404,0.097975455,0.10146543
Denmark,Cayman Islands,3304,0.52391124,0.5108358
Denmark,Central African Republic,8517,5.535846,5.3335643
Denmark,Chile,2106,0.18089244,0.1440926
Denmark,Chile,3304,1.792385,1.3070244
Denmark,Chile,6109,1.8356866,1.9350688
Denmark,Chile,8517,11.311508,11.88594
Denmark,Chile,9404,0.60396004,0.5166459
Denmark,"China, Hong Kong SAR",2106,0.52248365,0.37971273
Denmark,"China, Hong Kong SAR",3304,0.58001465,0.49333206
Denmark,"China, Hong Kong SAR",6109,1.4592586,1.4534472
Denmark,"China, Hong Kong SAR",8517,9.817382,8.916221
Denmark,"China, Hong Kong SAR",9404,0.50768816,0.5005179
Denmark,"China, Macao SAR",2106,0.3021088,0.17506354
Denmark,"China, Macao SAR",9404,2.1417816,2.060821
Denmark,China,2106,0.40570143,0.24596302
Denmark,China,3304,0.45839053,0.5067975
Denmark,China,6109,4.0784516,2.4001057
Denmark,China,8517,6.8125205,6.868128
Denmark,China,9404,0.6468094,0.7788755
Denmark,Colombia,2106,0.07727598,0.08915745
Denmark,Colombia,9404,0.7128617,0.6892047
Denmark,"Congo, Dem. Rep. of the",2106,0.26051012,0.25735846
Denmark,"Congo, Dem. Rep. of the",8517,5.436743,5.731226
Denmark,"Congo, Dem. Rep. of the",9404,0.5896805,0.29143763
Denmark,Costa Rica,2106,0.39486644,0.3932827
Denmark,Costa Rica,6109,0.53951687,0.5354122
Denmark,Costa Rica,8517,22.798676,23.227264
Denmark,Costa Rica,9404,0.95031387,0.98953813
Denmark,Cote d'Ivoire,2106,0.33744135,0.30773416
Denmark,Cote d'Ivoire,9404,0.17919071,0.17455333
Denmark,Croatia,2106,0.2313809,0.22198948
Denmark,Croatia,3304,0.5003008,0.4947053
Denmark,Croatia,6109,1.9975706,2.1024337
Denmark,Croatia,8517,5.085162,5.309786
Denmark,Croatia,9404,0.24514028,0.24301413
Denmark,Cyprus,2106,0.25536785,0.25500062
Denmark,Cyprus,3304,4.5953455,3.20921
Denmark,Cyprus,6109,1.9584738,1.9943691
Denmark,Cyprus,8517,19.896118,14.381363
Denmark,Cyprus,9404,0.7223529,0.7170795
Denmark,Czechia,2106,1.2949011,0.59579444
Denmark,Czechia,3304,7.8240266,1.4907609
Denmark,Czechia,8517,22.289085,6.1400547
Denmark,Czechia,9404,0.7290123,0.8314328
Denmark,Dominican Republic,2106,0.21408996,0.1816257
Denmark,Dominican Republic,9404,7.657224,7.6776233
Denmark,Ecuador,2106,0.22335699,0.2164353
Denmark,Ecuador,9404,1.0338924,0.75899005
Denmark,Egypt,2106,0.21687038,0.19076574
Denmark,Egypt,8517,5.6978645,3.6745212
Denmark,El Salvador,2106,0.52142674,0.50074565
Denmark,El Salvador,8517,8.93053,5.7897563
Denmark,Estonia,2106,0.22675174,0.21805975
Denmark,Estonia,8517,25.528393,24.383629
Denmark,Eswatini,2106,0.48400572,0.44057778
Denmark,Fiji,2106,0.19038832,0.1805181
Denmark,Fiji,8517,24.676144,20.485134
Denmark,Finland,2106,0.62033975,0.52002007
Denmark,Finland,3304,0.8789405,0.8665728
Denmark,Finland,6109,3.073334,2.9167855
Denmark,Finland,8517,19.568102,17.332376
Denmark,Finland,9404,0.42653358,0.3659694
Denmark,France,2106,0.14812866,0.21088246
Denmark,France,3304,0.20856665,0.30960724
Denmark,France,6109,1.3462113,1.4184085
Denmark,France,8517,14.158166,13.848703
Denmark,France,9404,0.7266166,0.69945604
Denmark,French Polynesia,2106,0.16718093,0.16813082
Denmark,French Polynesia,8517,23.027096,22.25642
Denmark,Gambia,9404,0.06251938,0.0562481
Denmark,Georgia,2106,0.18268998,0.16094752
Denmark,Georgia,3304,0.18044025,0.17339127
Denmark,Georgia,9404,0.44445154,0.45855877
Denmark,Germany,2106,0.17699139,0.15759715
Denmark,Germany,3304,0.92812896,0.7496275
Denmark,Germany,6109,1.7868688,1.5349311
Denmark,Germany,8517,20.948334,24.430033
Denmark,Germany,9404,0.8506467,0.863327
Denmark,Ghana,2106,0.37524995,0.37566566
Denmark,Ghana,6109,1.1882752,0.90988606
Denmark,Ghana,8517,4.686099,6.002002
Denmark,Greece,2106,0.115181655,0.11184698
Denmark,Greece,8517,18.91679,48.561954
Denmark,Greenland,2106,0.23518959,0.22754823
Denmark,Greenland,3304,0.64816654,0.5876951
Denmark,Greenland,6109,2.6168149,1.3871117
Denmark,Greenland,8517,17.90365,18.008236
Denmark,Greenland,9404,0.50991595,0.50949633
Denmark,Guatemala,2106,0.4948957,0.49336943
Denmark,Guatemala,8517,9.453524,9.674233
Denmark,Guatemala,9404,0.993636,0.9801093
Denmark,Guinea,2106,0.10847417,0.10412888
Denmark,Guinea,8517,3.8480606,3.8768866
Denmark,Guinea,9404,0.11624474,0.11937363
Denmark,Honduras,2106,0.4963651,0.419748
Denmark,Honduras,8517,21.551228,10.090283
Denmark,Iceland,2106,0.27929157,0.27294686
Denmark,Iceland,3304,1.2863145,0.74690765
Denmark,Iceland,6109,2.1796038,2.0473254
Denmark,Iceland,8517,5.7060423,11.031288
Denmark,Iceland,9404,0.9018425,0.71139896
Denmark,India,2106,1.9648188,0.85225284
Denmark,India,6109,2.1301706,2.1539702
Denmark,India,8517,9.487286,10.198388
Denmark,India,9404,0.5943165,0.59098846
Denmark,Indonesia,2106,0.32229227,0.31734574
Denmark,Indonesia,6109,3.39304,3.673896
Denmark,Indonesia,8517,7.242457,7.786476
Denmark,Indonesia,9404,1.0877966,1.0580618
Denmark,Iran (Islamic Republic of),2106,0.24774443,0.22151476
Denmark,Ireland,2106,0.3086458,0.25862408
Denmark,Ireland,3304,0.47259334,0.35643533
Denmark,Ireland,6109,0.8496157,0.7892616
Denmark,Ireland,8517,4.8873262,4.151252
Denmark,Ireland,9404,0.57764477,0.26176667
Denmark,Israel,2106,0.2485477,0.18634102
Denmark,Israel,3304,0.5931265,0.51637787
Denmark,Israel,6109,1.2862811,1.3561138
Denmark,Israel,8517,12.172999,12.425521
Denmark,Israel,9404,0.40018857,0.40120795
Denmark,Italy,2106,0.30433196,0.27171898
Denmark,Italy,3304,0.71104157,0.35222313
Denmark,Italy,6109,1.9061038,1.9101284
Denmark,Italy,8517,6.82726,5.3972287
Denmark,Italy,9404,0.6375405,0.63666445
Denmark,Jamaica,2106,0.17021298,0.15324165
Denmark,Japan,2106,0.45855853,0.41873735
Denmark,Japan,3304,2.9725125,3.0038474
Denmark,Japan,6109,3.855848,4.04749
Denmark,Japan,8517,7.2919903,7.17608
Denmark,Japan,9404,0.97048944,0.96729857
Denmark,Kazakhstan,2106,1.143513,1.1343411
Denmark,Kazakhstan,3304,1.8650644,1.7474838
Denmark,Kazakhstan,8517,13.120309,12.348844
Denmark,Kenya,2106,0.3749471,0.30896908
Denmark,Kenya,8517,16.233915,15.657384
Denmark,Kenya,9404,0.8539187,0.31856248
Denmark,"Korea, Republic of",2106,0.43626845,0.33980933
Denmark,"Korea, Republic of",3304,1.8648745,0.6235399
Denmark,"Korea, Republic of",6109,4.593161,4.5874743
Denmark,"Korea, Republic of",8517,7.2135634,7.1535378
Denmark,"Korea, Republic of",9404,0.9772616,0.939709
Denmark,Kuwait,2106,0.30401716,0.26229876
Denmark,Kuwait,3304,1.3546544,0.9771558
Denmark,Kuwait,8517,13.977894,14.909189
Denmark,Kuwait,9404,0.9021792,0.95134866
Denmark,Kyrgyzstan,3304,2.8217223,1.086875
Denmark,Lebanon,2106,0.24962008,0.21492249
Denmark,Lebanon,3304,1.3795222,0.80142003
Denmark,Lebanon,9404,0.9644579,0.98237866
Denmark,Lesotho,8517,13.367195,11.107523
Denmark,Libya,3304,0.5363688,0.5662591
Denmark,Libya,8517,9.203977,5.9438143
Denmark,Lithuania,2106,0.19563408,0.19606599
Denmark,Lithuania,3304,1.0221688,0.9617234
Denmark,Lithuania,6109,1.926979,1.7408613
Denmark,Lithuania,8517,9.163496,8.565168
Denmark,Lithuania,9404,0.9568787,0.8303133
Denmark,Luxembourg,3304,0.44595724,0.19811188
Denmark,Luxembourg,8517,6.181449,6.0193367
Denmark,Luxembourg,9404,0.80622447,0.72990316
Denmark,Madagascar,2106,0.10460237,0.10834521
Denmark,Malawi,8517,26.145126,26.912582
Denmark,Maldives,2106,0.21631254,0.2395468
Denmark,Mali,8517,18.893854,8.92202
Denmark,Malta,2106,0.20527396,0.20758244
Denmark,Malta,3304,0.8583172,0.76000905
Denmark,Malta,6109,2.0064957,2.0668411
Denmark,Malta,9404,0.60238135,0.6314615
Denmark,Mauritius,2106,0.12043073,0.12283863
Denmark,Mauritius,3304,0.9058097,0.4633621
Denmark,Mauritius,8517,3.1963754,8.743897
Denmark,Mauritius,9404,0.79808086,0.7748659
Denmark,"Moldova, Republic of",2106,0.25858214,0.19945177
Denmark,"Moldova, Republic of",3304,1.9300202,1.4472588
Denmark,"Moldova, Republic of",9404,0.27627692,0.19956036
Denmark,Mongolia,2106,0.46354407,0.49870193
Denmark,Montenegro,3304,1.2281872,0.81461364
Denmark,Montenegro,8517,17.819077,17.59963
Denmark,Montenegro,9404,0.7900011,0.61318845
Denmark,Morocco,2106,0.24862644,0.24545494
Denmark,Morocco,8517,9.788404,9.670328
Denmark,Morocco,9404,0.87900746,0.8591332
Denmark,Mozambique,2106,0.19370984,0.18293874
Denmark,Namibia,8517,9.669376,9.294075
Denmark,Nepal,2106,0.34846175,0.31823677
Denmark,Nepal,3304,1.0513163,0.77893484
Denmark,Nepal,8517,23.400642,20.689857
Denmark,Netherlands (Kingdom of the),2106,0.13065082,0.12678133
Denmark,Netherlands (Kingdom of the),3304,0.45577896,0.33505303
Denmark,Netherlands (Kingdom of the),6109,1.7094363,1.7330661
Denmark,Netherlands (Kingdom of the),8517,4.764491,3.788922
Denmark,Netherlands (Kingdom of the),9404,0.43437007,0.43646052
Denmark,New Zealand,2106,0.89543337,0.3641086
Denmark,New Zealand,3304,0.49979216,0.5017961
Denmark,New Zealand,6109,1.8229847,1.2796769
Denmark,New Zealand,8517,6.391644,6.1278605
Denmark,New Zealand,9404,0.25192726,0.3732502
Denmark,Nicaragua,2106,0.5127405,0.42103454
Denmark,Nigeria,2106,0.24416766,0.24094185
Denmark,Nigeria,8517,3.3692658,3.2345476
Denmark,Niger,8517,19.615814,15.905558
Denmark,North Macedonia,2106,0.2794937,0.2128791
Denmark,North Macedonia,3304,1.5338323,0.9968502
Denmark,North Macedonia,8517,10.947214,12.723369
Denmark,North Macedonia,9404,0.4532646,0.48872682
Denmark,Norway,2106,0.1631966,0.1457405
Denmark,Norway,3304,0.559184,0.5052367
Denmark,Norway,6109,1.8406597,1.5375535
Denmark,Norway,8517,5.296813,5.2451134
Denmark,Norway,9404,0.34607086,0.2938908
Denmark,Oman,3304,1.1262769,1.1117663
Denmark,Oman,8517,7.317798,6.3284163
Denmark,Pakistan,2106,0.28978118,0.2593739
Denmark,Pakistan,3304,0.2959455,0.24464467
Denmark,Pakistan,8517,11.271596,11.082887
Denmark,Panama,2106,0.22445704,0.23431727
Denmark,Panama,8517,6.5395007,6.2014537
Denmark,Panama,9404,0.68584865,0.68191737
Denmark,Paraguay,8517,6.5743136,6.3934956
Denmark,Peru,2106,0.17205736,0.17861328
Denmark,Peru,3304,2.3230598,2.3622584
Denmark,Peru,9404,0.91834253,0.91666734
Denmark,Philippines,2106,0.3019865,0.31633958
Denmark,Philippines,3304,0.47559595,0.2717506
Denmark,Philippines,6109,4.0982137,4.1315546
Denmark,Philippines,8517,10.44656,9.670471
Denmark,Philippines,9404,0.5549734,0.5557944
Denmark,Poland,2106,0.21655941,0.17642525
Denmark,Poland,3304,0.70734835,0.5468047
Denmark,Poland,6109,2.3166728,2.160949
Denmark,Poland,8517,4.81628,6.381997
Denmark,Poland,9404,0.39378825,0.36310142
Denmark,Portugal,2106,0.09694751,0.1005737
Denmark,Qatar,2106,0.23714595,0.19332121
Denmark,Qatar,3304,1.73938,1.5232288
Denmark,Qatar,8517,11.365194,11.399374
Denmark,Romania,8517,6.1162767,6.0734873
Denmark,Russian Federation,2106,0.41033876,0.29522297
Denmark,Russian Federation,3304,1.0490917,0.8254148
Denmark,Russian Federation,6109,1.9672834,2.0214849
Denmark,Russian Federation,8517,9.962776,10.271896
Denmark,Russian Federation,9404,0.99259186,1.0129086
Denmark,Rwanda,8517,22.244635,6.668875
Denmark,Saint Kitts and Nevis,2106,0.13670217,0.13026737
Denmark,Saudi Arabia,2106,0.21770896,0.18047234
Denmark,Saudi Arabia,3304,0.67506075,0.66001254
Denmark,Saudi Arabia,8517,17.276333,13.370455
Denmark,Saudi Arabia,9404,0.8798218,0.76700556
Denmark,Senegal,2106,0.14933115,0.14892289
Denmark,Senegal,8517,8.886862,7.9587207
Denmark,Serbia,2106,0.6220242,0.25085467
Denmark,Serbia,3304,1.4039905,1.3732215
Denmark,Serbia,9404,0.07611132,0.100834034
Denmark,Sierra Leone,8517,2.799262,2.853664
Denmark,Sierra Leone,9404,0.108429894,0.108933724
Denmark,Singapore,2106,0.54540116,0.5455006
Denmark,Singapore,3304,0.580752,0.4868593
Denmark,Singapore,6109,1.3392857,1.338536
Denmark,Singapore,8517,8.536263,8.1206455
Denmark,Singapore,9404,0.40133184,0.38607204
Denmark,Slovakia,2106,0.18801692,0.16932422
Denmark,Slovakia,3304,0.96545815,0.70714
Denmark,Slovakia,6109,1.6304153,1.282058
Denmark,Slovakia,9404,0.43440405,0.39326152
Denmark,Spain,2106,0.106863074,0.11001472
Denmark,Spain,6109,1.2908956,1.2762151
Denmark,Spain,9404,0.46929646,0.4560661
Denmark,Sri Lanka,2106,0.19585167,0.19464228
Denmark,Sri Lanka,8517,9.727712,9.12042
Denmark,State of Palestine,2106,0.32970884,0.25439095
Denmark,State of Palestine,8517,5.8217,5.3907876
Denmark,Suriname,2106,0.27487966,0.243459
Denmark,Suriname,8517,8.035797,11.062257
Denmark,"Switzerland, Liechtenstein",2106,0.5751827,0.5577847
Denmark,"Switzerland, Liechtenstein",3304,0.9747926,0.8537527
Denmark,"Switzerland, Liechtenstein",6109,2.4167085,2.3864417
Denmark,"Switzerland, Liechtenstein",8517,10.309145,10.526864
Denmark,"Switzerland, Liechtenstein",9404,1.0670931,1.0462999
Denmark,Tajikistan,8517,6.528272,5.828651
Denmark,"Tanzania, United Republic of",2106,0.40823352,0.36341476
Denmark,"Tanzania, United Republic of",6109,0.3681383,0.4537515
Denmark,"Tanzania, United Republic of",8517,9.382,9.120188
Denmark,"Tanzania, United Republic of",9404,0.29575652,0.30479875
Denmark,Thailand,2106,0.26438898,0.25828248
Denmark,Thailand,3304,1.1417639,1.071636
Denmark,Thailand,8517,27.131824,16.521717
Denmark,Thailand,9404,1.16411,1.1593958
Denmark,Timor-Leste,8517,2.97398,2.9879072
Denmark,Trinidad and Tobago,2106,0.28541473,0.28900623
Denmark,Trinidad and Tobago,8517,9.1256,9.415284
Denmark,Trinidad and Tobago,9404,0.8491525,0.7604909
Denmark,Tunisia,2106,0.31997752,0.251509
Denmark,Tunisia,3304,1.396438,1.147074
Denmark,Tunisia,8517,6.5491257,7.896565
Denmark,Turkiye,2106,0.1267723,0.13408014
Denmark,Turkiye,8517,10.149034,10.372651
Denmark,Turkiye,9404,0.61619467,0.6134429
Denmark,Uganda,2106,0.13119806,0.12300762
Denmark,Uganda,9404,0.10961131,0.114686884
Denmark,Ukraine,2106,0.22670653,0.17086792
Denmark,Ukraine,3304,1.6862152,1.305865
Denmark,Ukraine,6109,1.4433826,1.44841
Denmark,Ukraine,8517,8.486387,8.582789
Denmark,Ukraine,9404,0.71086925,0.7175277
Denmark,United Arab Emirates,2106,0.2822566,0.27156958
Denmark,United Arab Emirates,3304,1.2600311,0.8747422
Denmark,United Arab Emirates,6109,0.4547894,0.41866863
Denmark,United Arab Emirates,8517,6.0463853,5.706967
Denmark,United Arab Emirates,9404,0.75796396,0.7611685
Denmark,United Kingdom,8517,15.839462,9.143024
Denmark,United States of America,2106,0.7072443,0.79158056
Denmark,United States of America,3304,0.499078,0.49285254
Denmark,United States of America,6109,2.9216828,3.0984206
Denmark,United States of America,8517,4.6236696,4.346727
Denmark,United States of America,9404,0.45469287,0.4635475
Denmark,Uruguay,2106,0.1814058,0.2868569
Denmark,Uruguay,9404,0.95626557,0.6293947
Denmark,Uzbekistan,2106,0.32772833,0.31469733
Denmark,Uzbekistan,8517,17.925907,17.091522
Denmark,Viet Nam,2106,0.41248888,0.33840173
Denmark,Viet Nam,3304,0.69623524,0.5881257
Denmark,Viet Nam,8517,9.529978,7.1727734
Denmark,Viet Nam,9404,0.567069,0.5657388
Denmark,Yemen,2106,0.6978875,0.66558576
Djibouti,"China, Hong Kong SAR",8517,23.40097,27.529976
Djibouti,France,8517,27.063402,16.143867
Djibouti,Netherlands (Kingdom of the),8517,15.638096,14.205563
Dominican Republic,Antigua and Barbuda,2106,0.17019238,0.16930096
Dominican Republic,Antigua and Barbuda,3304,0.1671974,0.16768691
Dominican Republic,Antigua and Barbuda,8517,1.7707442,1.7451656
Dominican Republic,Antigua and Barbuda,9404,0.54062575,0.423471
Dominican Republic,Australia,2106,0.29669508,0.25519988
Dominican Republic,Australia,6109,0.1981061,0.16110912
Dominican Republic,Austria,6109,2.6999178,2.5196564
Dominican Republic,Bahamas,8517,36.047714,33.246628
Dominican Republic,Bahrain,6109,1.2565216,1.2953267
Dominican Republic,Barbados,2106,0.16497962,0.16879894
Dominican Republic,Barbados,6109,1.4252403,1.4142886
Dominican Republic,Barbados,9404,0.46979475,0.46945372
Dominican Republic,Belgium,6109,0.58108586,0.6448322
Dominican Republic,Belize,9404,0.34442732,0.32651117
Dominican Republic,Chile,2106,0.12478279,0.12206189
Dominican Republic,Chile,3304,0.60864395,0.8730533
Dominican Republic,Chile,6109,1.2998027,0.9073722
Dominican Republic,Chile,8517,8.087703,4.76765
Dominican Republic,"China, Hong Kong SAR",8517,9.904813,8.685893
Dominican Republic,China,6109,1.8196112,1.804816
Dominican Republic,China,8517,9.345194,8.582844
Dominican Republic,Costa Rica,2106,0.3658764,0.3345892
Dominican Republic,Costa Rica,6109,1.0949627,0.8551977
Dominican Republic,Costa Rica,8517,4.7740417,4.908323
Dominican Republic,Croatia,6109,2.8707135,3.675945
Dominican Republic,Czechia,3304,3.8666074,1.9158446
Dominican Republic,Czechia,6109,2.402741,2.3837337
Dominican Republic,Denmark,6109,2.0468848,2.0302262
Dominican Republic,Egypt,8517,2.405949,2.6785083
Dominican Republic,El Salvador,2106,0.2443127,0.22530386
Dominican Republic,El Salvador,6109,1.0106138,0.94379824
Dominican Republic,France,2106,0.15232441,0.15142128
Dominican Republic,France,3304,0.1347426,0.13332391
Dominican Republic,France,6109,1.6750816,1.6568707
Dominican Republic,France,8517,31.304619,32.03417
Dominican Republic,France,9404,0.25136778,0.2496841
Dominican Republic,French Polynesia,6109,1.2952887,1.4823289
Dominican Republic,Germany,2106,0.15171531,0.15006462
Dominican Republic,Germany,3304,1.9862705,2.6323757
Dominican Republic,Germany,6109,1.1686128,1.1304278
Dominican Republic,Grenada,6109,2.4172115,2.2816887
Dominican Republic,Grenada,8517,4.7988873,4.6333327
Dominican Republic,Guatemala,2106,0.17393811,0.1779816
Dominican Republic,Guyana,9404,0.3531293,0.36966634
Dominican Republic,Honduras,2106,0.19368353,0.16011405
Dominican Republic,Iceland,6109,6.471788,2.8518703
Dominican Republic,Indonesia,6109,2.018206,2.4777327
Dominican Republic,Ireland,6109,1.6494893,1.6391934
Dominican Republic,Italy,2106,0.1591098,0.15963875
Dominican Republic,Italy,6109,1.0709525,0.9906431
Dominican Republic,Jamaica,2106,0.09927922,0.09730086
Dominican Republic,Jamaica,3304,0.18272446,0.18079881
Dominican Republic,Jamaica,6109,0.69271326,0.68736136
Dominican Republic,Jamaica,8517,3.6610725,3.2887943
Dominican Republic,Jamaica,9404,0.43622968,0.4559739
Dominican Republic,Japan,6109,0.80137664,0.79151446
Dominican Republic,"Korea, Republic of",2106,0.15430252,0.15416382
Dominican Republic,"Korea, Republic of",6109,1.4757868,1.3755199
Dominican Republic,"Korea, Republic of",8517,10.243367,4.4337955
Dominican Republic,Kuwait,6109,1.4733063,1.4068443
Dominican Republic,Netherlands (Kingdom of the),6109,1.9221948,1.8551522
Dominican Republic,Netherlands (Kingdom of the),8517,7.981501,5.0580573
Dominican Republic,New Zealand,6109,1.3552299,1.3096448
Dominican Republic,Norway,3304,0.8833951,0.67568356
Dominican Republic,Norway,6109,1.9087623,1.5705426
Dominican Republic,Panama,2106,0.12508813,0.122658394
Dominican Republic,Panama,8517,5.681832,5.8428116
Dominican Republic,Poland,3304,0.829834,0.75383097
Dominican Republic,Poland,6109,2.2271833,2.2151728
Dominican Republic,Russian Federation,3304,0.7726124,0.7504969
Dominican Republic,Russian Federation,6109,2.0498857,1.5248555
Dominican Republic,Saint Kitts and Nevis,2106,0.1278972,0.11950738
Dominican Republic,Saint Lucia,8517,1.8086122,1.7764219
Dominican Republic,Saint Vincent and the Grenadines,8517,1.3448541,0.4381684
Dominican Republic,Serbia,6109,0.7467057,0.70517933
Dominican Republic,Singapore,6109,1.3680639,1.3268573
Dominican Republic,Singapore,8517,10.244231,9.877773
Dominican Republic,Slovenia,6109,2.4483883,2.0706997
Dominican Republic,Spain,2106,0.14480752,0.14473832
Dominican Republic,Spain,8517,6.9572253,6.8214207
Dominican Republic,State of Palestine,8517,3.0736182,3.059314
Dominican Republic,"Switzerland, Liechtenstein",2106,0.18987432,0.16141231
Dominican Republic,"Switzerland, Liechtenstein",3304,0.44287732,0.33870608
